TERYT Gmina,Nazwa Gminy,RODZAJ,Długość,Szerokość
1018043,Lututów,gmina,"463076,718796988","388459,701107924"
1416112,Zaręby Kościelne,gmina,"711564,832628924","546973,946074166"
1416011,Ostrów Mazowiecka,gmina,"694456,089913802","552447,193301656"
3207013,Dziwnów,gmina,"223210,766331449","691988,658061129"
1438032,Puszcza Mariańska,gmina,"591653,313447555","458104,269035979"
2601063,Stopnica,gmina,"636616,737542673","289792,692933652"
1438053,Wiskitki,gmina,"592227,196001162","469133,36293734"
3001023,Budzyń,gmina,"361183,334821241","559844,802777482"
1813023,Dubiecko,gmina,"743226,945516202","222142,265350988"
1412082,Jakubów,gmina,"683400,39039891","489108,615243602"
404022,Chełmno,gmina,"465346,897413482","610841,485145988"
1803032,Czarna,gmina,"661206,33098184","248082,87718309"
2802072,Wilczęta,gmina,"555876,673715406","701127,425937039"
1016052,Inowłódz,gmina,"583105,193556683","408135,565825477"
2610042,Skarżysko Kościelne,gmina,"635193,075363345","365045,106274024"
2610053,Suchedniów,gmina,"628811,218219174","354818,144818766"
2608013,Działoszyce,gmina,"596571,620264804","282018,239603926"
2806052,Kruklanki,gmina,"698683,657828155","696757,986902918"
2804082,Rychliki,gmina,"532852,551744091","679819,328252437"
2804052,Milejewo,gmina,"536274,154453295","704246,786301987"
2805011,Ełk,gmina,"721162,474045722","667093,585863362"
2812022,Biskupiec,gmina,"523100,071983241","624526,014543978"
2814042,Dywity,gmina,"598106,188908129","668925,188494883"
2803043,Lidzbark,gmina,"555437,368120374","598252,683770667"
3013033,Osieczna,gmina,"342402,356079576","451721,112338778"
3013062,Wijewo,gmina,"307549,775591161","453063,299355867"
3001053,Szamocin,gmina,"376218,145431042","577372,30591863"
3002043,Krzyż Wielkopolski,gmina,"300672,62869558","568993,405048364"
3017033,Odolanów,gmina,"407348,341898507","412922,781022201"
3015032,Miedzichowo,gmina,"294821,640816239","508174,4661369"
3018022,Doruchów,gmina,"436925,74823435","394083,934226373"
3017082,Sośnie,gmina,"405306,566001654","401148,230894337"
3020063,Pleszew,gmina,"417646,753368206","446728,630824012"
3025052,Zaniemyśl,gmina,"375840,563815241","478613,770098325"
3025012,Dominowo,gmina,"389434,824303269","493160,788360267"
3028022,Damasławek,gmina,"395167,521948219","553899,783410776"
3028062,Wapno,gmina,"397067,46069394","562121,807494606"
3030053,Września,gmina,"403708,461558434","496991,210441635"
3029022,Siedlec,gmina,"293076,39205188","480441,077045611"
3029012,Przemęt,gmina,"313225,406875539","463036,110481328"
1802062,Nozdrzec,gmina,"727073,785278264","215684,411549805"
1803052,Jodłowa,gmina,"664967,997082889","225858,495641711"
1803011,Dębica,gmina,"673261,267153559","244599,700695739"
1206042,Jerzmanowice-Przeginia,gmina,"551443,336299705","260813,766588437"
611112,Wola Mysłowska,gmina,"705123,322543725","447413,30995597"
2208042,Nowa Wieś Lęborska,gmina,"415581,753393038","745752,424215674"
1016022,Będków,gmina,"553632,970320593","413294,054227366"
1017032,Konopnica,gmina,"487190,909847004","387912,305275855"
1430042,Orońsko,gmina,"636116,807200569","385509,769898947"
1803063,Pilzno,gmina,"662882,137226126","236495,113245658"
1804052,Laszki,gmina,"780382,280736085","247105,580455684"
1207042,Jodłownik,gmina,"588917,624579759","213767,829340951"
1207082,Łukowica,gmina,"606527,388861141","195977,579055584"
2013072,Nowe Piekuty,gmina,"748433,476410697","562152,035630824"
2014032,Rutki,gmina,"730043,173056768","588147,820148388"
403043,Koronowo,gmina,"425912,757728317","607712,077535634"
3015023,Lwówek,gmina,"308007,03264502","512882,305351802"
1407072,Sieciechów,gmina,"690025,639678668","411892,652553426"
1810062,Rakszawa,gmina,"730447,139665467","262249,497289308"
1811011,Mielec,gmina,"675421,601888247","271857,11029068"
1811042,Gawłuszowice,gmina,"670306,691005876","285314,466536789"
1811083,Radomyśl Wielki,gmina,"661766,582094641","260841,281389652"
1213033,Chełmek,gmina,"518140,137171484","246361,94940558"
1215072,Stryszawa,gmina,"534650,463928771","205962,896412995"
1216022,Gromnik,gmina,"639299,299845635","221232,918286059"
208021,Kłodzko,gmina,"332805,18481943","288159,85849968"
410023,Mrocza,gmina,"404345,174393309","598479,797609751"
412022,Brzuze,gmina,"517814,681573213","576144,540603009"
3215052,Grzmiąca,gmina,"331337,96874576","667134,345873942"
620133,Szczebrzeszyn,gmina,"783335,733460075","322043,198264041"
811011,Łęknica,gmina,"205573,366506025","416897,675043276"
1408011,Legionowo,gmina,"631391,680065464","506109,938273097"
1409052,Sienno,gmina,"674305,826011677","361378,97235614"
1812032,Jeżowe,gmina,"721390,081056232","282757,086787768"
3218053,Węgorzyno,gmina,"270291,235288041","636878,302530919"
601102,Międzyrzec Podlaski,gmina,"758118,761602636","467619,737946863"
1001062,Rusiec,gmina,"497537,320980023","383582,522836464"
1002011,Kutno,gmina,"525680,492911369","484482,167883561"
1002043,Krośniewice,gmina,"511659,25869932","485660,32006989"
1002032,Dąbrowice,gmina,"505902,317240301","493299,949340218"
1415092,Olszewo-Borki,gmina,"662461,660397829","581548,518000406"
1415112,Troszyn,gmina,"686622,159450413","578418,562939496"
1409033,Lipsko,gmina,"682846,054130029","368261,833722384"
1434062,Jadów,gmina,"677076,325009757","516322,682731748"
1218033,Kalwaria Zebrzydowska,gmina,"548430,198423334","224411,74478045"
1218013,Andrychów,gmina,"526171,797718882","217257,96910841"
1218052,Mucharz,gmina,"537774,281788347","216437,433003115"
1218042,Lanckorona,gmina,"553255,953987476","220815,149233386"
1421033,Brwinów,gmina,"618033,051921981","477131,833273186"
1821033,Lesko,gmina,"742002,318154009","182928,20874741"
2005042,Czyże,gmina,"798306,848810296","557585,502032906"
220023,Prusice,gmina,"355037,050087427","392789,630452508"
2403042,Brenna,gmina,"493504,165537164","206530,327115898"
607052,Kraśnik,gmina,"728505,181614699","343077,96749257"
1424022,Obryte,gmina,"650762,494675507","542111,456387308"
1608043,Praszka,gmina,"464547,740430975","356104,737260284"
1608052,Radłów,gmina,"467193,003855219","342110,19297621"
1202012,Borzęcin,gmina,"622362,987524977","245098,051355188"
1202052,Gnojnik,gmina,"616111,127719741","226315,991959357"
220052,Zawonia,gmina,"375955,417546415","386721,873627295"
220042,Wisznia Mała,gmina,"362368,479442376","375709,471779473"
265011,Wałbrzych,gmina,"309041,155671112","327885,90603823"
2404162,Starcza,gmina,"504120,249756658","311140,712407774"
810053,Małomice,gmina,"256837,651585264","415755,063780363"
1011062,Zadzim,gmina,"492790,678397271","435463,715276347"
1424052,Świercze,gmina,"620988,692379912","535722,46027223"
1424062,Winnica,gmina,"630667,403542125","531780,264081669"
1425092,Przytyk,gmina,"629756,416320863","401635,805033811"
1609132,Turawa,gmina,"437311,66625573","321095,80092186"
3202033,Drawno,gmina,"286603,183469937","596756,731436139"
609062,Jabłonna,gmina,"754642,89671271","363915,523544983"
609122,Strzyżewice,gmina,"742332,550841458","361082,255215479"
609102,Niedrzwica Duża,gmina,"737068,112052082","366694,331432182"
2201042,Kołczygłowy,gmina,"385706,045345661","707866,238744478"
1013052,Regnów,gmina,"596603,683148646","432043,123993604"
1014023,Błaszki,gmina,"461822,204265152","419163,499921864"
1014042,Brzeźnio,gmina,"473777,869697105","403369,575624021"
1425103,Skaryszew,gmina,"657123,360818742","383512,924931365"
1426022,Korczew,gmina,"746732,555870737","505132,648435032"
2011032,Korycin,gmina,"773846,522145645","626760,287544904"
201011,Bolesławiec,gmina,"260151,517766403","382729,129951931"
401031,Nieszawa,gmina,"492369,051692453","552428,880253894"
3204043,Nowogard,gmina,"243526,270492335","654560,331361517"
3203013,Czaplinek,gmina,"318471,412094259","635541,773608447"
610042,Milejów,gmina,"775438,549676954","380419,801241369"
610062,Spiczyn,gmina,"761352,679892271","394313,439433779"
611102,Wojcieszków,gmina,"730121,093452769","440089,20203188"
1014093,Warta,gmina,"476445,875761217","428486,373137687"
1015032,Godzianów,gmina,"572019,382418155","447784,598917841"
1015092,Słupia,gmina,"566582,196464725","444205,593225263"
1429072,Sabnie,gmina,"723897,253343029","519289,441638209"
2416083,Szczekociny,gmina,"556492,80159761","308339,761425015"
2479011,Żory,gmina,"477975,704902368","241139,188534576"
2215072,Luzino,gmina,"441397,696172798","743475,733092459"
1219043,Niepołomice,gmina,"588991,166322457","241974,180836613"
1812022,Jarocin,gmina,"735641,09343319","306609,848264686"
1430032,Mirów,gmina,"640707,168353605","371103,628023451"
2011043,Krynki,gmina,"818205,324137259","605300,339861891"
2005062,Hajnówka,gmina,"810632,108447654","549043,907257676"
2005022,Białowieża,gmina,"824590,278386192","549159,645968437"
2801063,Sępopol,gmina,"631548,92394189","716143,570003328"
601042,Drelów,gmina,"767884,879950262","457776,232214137"
601052,Janów Podlaski,gmina,"788699,8739984","489096,51422187"
601152,Sosnówka,gmina,"799612,730269507","440768,797030216"
601172,Tuczna,gmina,"804916,348156162","452736,909618598"
601192,Zalesie,gmina,"802285,103524331","474873,828123358"
1417062,Osieck,gmina,"666732,909185883","457979,711059456"
1417021,Otwock,gmina,"656861,268903338","474612,679707784"
1435042,Somianka,gmina,"653503,69563129","525193,580205174"
1437052,Siemiątkowo,gmina,"569633,944295173","557495,035911661"
1814082,Tryńcza,gmina,"753130,641991631","257500,688911079"
1261011,Kraków,gmina,"570493,50210269","243344,522856613"
218022,Malczyce,gmina,"324693,872799635","371669,596314029"
218052,Udanin,gmina,"321543,266443283","356703,730791526"
213033,Milicz,gmina,"381550,84612753","407798,477900558"
602073,Józefów,gmina,"787477,287622186","299183,833158722"
602123,Tarnogród,gmina,"766847,826183229","280406,055498827"
602132,Tereszpol,gmina,"775183,967114434","305544,363679632"
1006032,Brójce,gmina,"544627,880824481","422497,978753364"
1419102,Radzanowo,gmina,"558394,652893701","524022,905454184"
1462011,Płock,gmina,"547571,165403781","519311,32277293"
1816102,Lubenia,gmina,"712654,46473715","231523,572298069"
1817022,Besko,gmina,"713369,790050549","195924,856435299"
2002112,Turośń Kościelna,gmina,"768975,216217681","581476,400531693"
2207011,Kwidzyn,gmina,"495870,890833418","650244,02944971"
418092,Kowal,gmina,"511306,444200005","518330,268284093"
418113,Lubień Kujawski,gmina,"511771,854941988","505034,656833592"
419052,Rogowo,gmina,"410795,777708427","538630,238112647"
603092,Ruda-Huta,gmina,"822008,025937563","383869,741981724"
603042,Dorohusk,gmina,"831075,643135974","375564,363870314"
804063,Nowe Miasteczko,gmina,"272616,259662251","429626,375141036"
1419082,Mała Wieś,gmina,"574372,246310737","510259,746209118"
1419072,Łąck,gmina,"542300,421246723","509806,213465648"
1419153,Wyszogród,gmina,"579480,198108159","507040,386568411"
1603011,Kędzierzyn-Koźle,gmina,"446031,917927341","276303,137249982"
1603032,Cisek,gmina,"443140,700077747","264742,39582509"
1817052,Sanok,gmina,"731343,939038989","195911,567658783"
1818062,Zaleszany,gmina,"707857,977113745","311795,538828378"
217053,Wiązów,gmina,"374995,267458228","327086,502157278"
404042,Lisewo,gmina,"477383,537431405","604011,738867133"
404072,Unisław,gmina,"458257,848963097","595551,722266051"
2401011,Będzin,gmina,"508601,003799724","274604,166584243"
604042,Hrubieszów,gmina,"845276,080892278","339046,287887646"
604062,Trzeszczany,gmina,"832803,349412651","339061,303434952"
606062,Kraśniczyn,gmina,"805773,70759669","349465,957356412"
606011,Krasnystaw,gmina,"792315,928122573","354957,182899484"
806032,Stare Kurowo,gmina,"277119,162002645","558415,398078858"
1008021,Pabianice,gmina,"525173,300531321","421498,461167067"
1009072,Strzelce Wielkie,gmina,"512222,540567048","363281,040625871"
1009062,Siemkowice,gmina,"491020,60836429","371506,823956445"
1007062,Poświętne,gmina,"594002,984279838","407529,949320344"
1007012,Białaczów,gmina,"590671,045830487","381907,081999465"
1403072,Maciejowice,gmina,"675435,389139536","429755,324382281"
2814013,Barczewo,gmina,"612823,560043971","664973,939623391"
605072,Potok Wielki,gmina,"726725,004324492","326225,788858364"
607062,Szastarka,gmina,"735364,63986138","335976,053653671"
602063,Goraj,gmina,"761411,905347652","324400,58393269"
201052,Osiecznica,gmina,"250756,14261961","397706,007012575"
3206033,Chojna,gmina,"193101,365078235","577103,00889789"
1423042,Odrzywół,gmina,"604767,275330537","409986,505505266"
603102,Sawin,gmina,"810069,016796057","389750,852629285"
1008063,Lutomiersk,gmina,"511188,440767032","434238,044777979"
1420083,Nowe Miasto,gmina,"611359,36329872","533578,368051449"
415052,Łubianka,gmina,"465575,479801797","586199,350279875"
3022013,Bojanowo,gmina,"345549,728755986","427554,820606922"
224063,Ziębice,gmina,"360879,402709132","305035,89825374"
224053,Ząbkowice Śląskie,gmina,"346464,944160434","305526,673363538"
223032,Jordanów Śląski,gmina,"349152,050456385","334442,860788295"
2411042,Krzyżanowice,gmina,"446702,586672604","236064,698524403"
1401063,Wyśmierzyce,gmina,"623208,825546626","416686,01506551"
1403092,Parysów,gmina,"682641,874914139","460754,019373537"
3011023,Czempiń,gmina,"345860,668206709","477487,30562581"
2410032,Miedźna,gmina,"505710,778010847","236033,665662229"
1810052,Markowa,gmina,"735508,783032091","240810,169733367"
1211102,Ochotnica Dolna,gmina,"594283,732062666","184141,714006568"
1212011,Bukowno,gmina,"530746,792468422","265654,091727207"
1213082,Przeciszów,gmina,"526638,550999147","236634,48673573"
1214012,Koniusza,gmina,"586760,765367134","257382,534886906"
1214033,Nowe Brzesko,gmina,"599853,596519152","254588,688115343"
205023,Bolków,gmina,"294380,382827827","343308,545518694"
3214062,Kobylanka,gmina,"224159,047324283","619660,250962465"
3214092,Stara Dąbrowa,gmina,"243390,94317614","626333,927710787"
661011,Biała Podlaska,gmina,"784016,114647357","470744,919870205"
619011,Włodawa,gmina,"813937,572255298","417858,199790186"
2214043,Pelplin,gmina,"482296,774211406","673638,927192265"
2206022,Dziemiany,gmina,"420392,865290998","683839,092898703"
206011,Karpacz,gmina,"270247,573110237","326786,736233542"
208112,Nowa Ruda,gmina,"324571,457813018","306262,055477129"
221053,Głuszyca,gmina,"313954,797338059","315431,334853403"
2415082,Marklowice,gmina,"465926,988271569","239291,343147423"
1601022,Skarbimierz,gmina,"391125,414081092","332416,108547749"
216062,Radwanice,gmina,"287664,775331147","414459,633801366"
2210042,Stegna,gmina,"504522,296422655","721011,714969039"
208011,Duszniki-Zdrój,gmina,"313969,651895501","281279,899894355"
2261011,Gdańsk,gmina,"485347,517364645","728107,668896332"
2211052,Kosakowo,gmina,"468498,408412736","750052,317464722"
1418063,Tarczyn,gmina,"625548,751323453","457945,84196664"
3212022,Kozielice,gmina,"218285,283026128","588649,338972181"
224033,Kamieniec Ząbkowicki,gmina,"351788,831652322","296150,416037233"
3206053,Mieszkowice,gmina,"193624,781876082","555860,573203061"
1610043,Prudnik,gmina,"394955,919348002","275585,385392585"
1210113,Muszyna,gmina,"637732,919879009","168154,681369013"
1205092,Sękowa,gmina,"665490,022676429","190060,383580144"
2601083,Wiślica,gmina,"619745,738265202","279337,194408214"
1404043,Sanniki,gmina,"558134,233460503","496285,021794207"
2008022,Jasionówka,gmina,"768063,442742251","621696,822678065"
3025032,Nowe Miasto nad Wartą,gmina,"389821,922912947","467477,605363225"
1013042,Rawa Mazowiecka,gmina,"585110,534888851","435934,559620764"
1019042,Zduńska Wola,gmina,"494447,402534818","417979,850044431"
1016042,Czerniewice,gmina,"582220,536601669","421842,400533728"
2413072,Świerklaniec,gmina,"495780,081886402","286759,945499908"
2408031,Orzesze,gmina,"484827,495364586","248492,017748911"
1433072,Sadowne,gmina,"693381,340935977","534144,436677436"
3207063,Wolin,gmina,"212634,994477173","676252,733927295"
2601043,Pacanów,gmina,"644865,712008778","280320,550485229"
3021163,Swarzędz,gmina,"370922,844977124","508813,232328921"
1412062,Dobre,gmina,"682737,234408319","499267,971050497"
1204023,Dąbrowa Tarnowska,gmina,"644397,650433528","257948,755983225"
2006062,Turośl,gmina,"680679,215461847","619290,342853064"
862011,Zielona Góra,gmina,"261627,282615714","456763,368757009"
3019073,Ujście,gmina,"346516,561728399","576642,582315484"
1611073,Zawadzkie,gmina,"466357,399075727","302273,654304885"
1611033,Kolonowskie,gmina,"455699,811789449","310353,031758434"
1422072,Przasnysz,gmina,"629221,380047681","575072,402516717"
1422042,Jednorożec,gmina,"637484,74861418","590387,696950353"
1429053,Kosów Lacki,gmina,"710979,761825491","529038,095805393"
2208021,Łeba,gmina,"407999,807193428","767552,091363004"
3010123,Ślesin,gmina,"454046,791638051","500142,610439457"
3063011,Leszno,gmina,"333182,565603148","444617,496678005"
3003053,Kłecko,gmina,"393506,22692","529301,320630417"
3009082,Kościelec,gmina,"470570,239021257","477912,11813594"
3009113,Przedecz,gmina,"496079,99263665","496975,770474512"
3009011,Koło,gmina,"474698,594742529","481791,414970977"
3009092,Olszówka,gmina,"490439,298103989","479345,311785388"
3003103,Witkowo,gmina,"418613,689223277","509814,060723882"
3004073,Poniec,gmina,"352457,433398964","436937,626562382"
2406023,Krzepice,gmina,"479031,50611961","344356,311076976"
3012011,Sulmierzyce,gmina,"398004,143578696","417715,6780883"
2406072,Popów,gmina,"495371,952702981","351897,663082488"
2405042,Pilchowice,gmina,"469363,593464024","260817,495116538"
2407022,Boronów,gmina,"494075,135155922","312390,635234307"
2407042,Herby,gmina,"488101,844837369","319418,305222884"
2416021,Zawiercie,gmina,"533621,766232274","292464,73248739"
1208022,Gołcza,gmina,"564943,205791043","273992,763681341"
407042,Inowrocław,gmina,"451232,698655283","547752,672289954"
614112,Żyrzyn,gmina,"712131,413503941","409125,887572813"
614083,Nałęczów,gmina,"725021,707433703","386820,963841265"
2206082,Stara Kiszewa,gmina,"443797,515255156","680719,670530094"
2209032,Lichnowy,gmina,"493204,899254443","694092,999854403"
1805112,Tarnowiec,gmina,"684613,816801329","207179,750276395"
1807012,Chorkówka,gmina,"691564,960799058","200529,712223304"
1209092,Wiśniowa,gmina,"578723,30328523","213070,79230727"
1210011,Grybów,gmina,"640873,086320036","195857,145040146"
1210082,Łabowa,gmina,"635338,572080512","182905,84583155"
1210042,Grybów,gmina,"640575,470425599","195695,533717926"
202062,Łagiewniki,gmina,"343747,424869571","327849,951802318"
408011,Lipno,gmina,"512027,982039112","553223,065875933"
617033,Piaski,gmina,"766105,922003916","369964,718469373"
617022,Mełgiew,gmina,"764343,070354581","380180,718626373"
1402072,Opinogóra Górna,gmina,"616764,189349773","562536,170049067"
1402092,Sońsk,gmina,"615450,763374689","546022,618912237"
1403103,Pilawa,gmina,"674768,588607857","459418,544908504"
1809023,Cieszanów,gmina,"795123,673933934","274014,138806969"
1210142,Podegrodzie,gmina,"613480,066463065","192873,868904327"
1210163,Stary Sącz,gmina,"617184,298437013","185444,875368155"
203042,Kotla,gmina,"295842,316920873","434512,931930644"
3213042,Malechowo,gmina,"341443,626042863","714548,636857782"
414102,Świekatowo,gmina,"441150,148099383","617273,360771466"
416052,Śliwice,gmina,"442935,841096825","648724,048257759"
2802062,Płoskinia,gmina,"559613,661660477","711137,801258742"
2607032,Bodzechów,gmina,"668567,32578021","343331,42450194"
2612062,Rytwiany,gmina,"658330,33680756","295873,059874399"
2613022,Krasocin,gmina,"577889,907378297","337491,390522149"
2661011,Kielce,gmina,"613198,944126275","333906,50506331"
2804063,Młynary,gmina,"545307,918222988","704315,345028772"
2805042,Prostki,gmina,"723703,359735467","654432,754317423"
2808032,Kętrzyn,gmina,"657899,486759658","690456,686900652"
2808053,Reszel,gmina,"642734,561748622","686528,274103482"
2814093,Olsztynek,gmina,"586660,802493735","634728,364881659"
2809022,Kiwity,gmina,"612412,161759222","694919,488738458"
2810042,Piecki,gmina,"654888,500496317","653127,032102039"
2812042,Kurzętnik,gmina,"534863,347387971","614215,908935437"
2816043,Ruciane-Nida,gmina,"669798,610844502","644689,756313003"
2816013,Biała Piska,gmina,"703913,918142274","645380,163776575"
2816033,Pisz,gmina,"683950,581478461","641784,332599234"
2815063,Miłakowo,gmina,"570406,632159262","681039,591690591"
2802033,Frombork,gmina,"544958,163476406","719575,574674818"
2801021,Górowo Iławeckie,gmina,"596926,553560172","714721,195425216"
2802011,Braniewo,gmina,"553262,175328866","723955,351421767"
3013012,Krzemieniewo,gmina,"349292,745110162","445782,068383077"
3001032,Chodzież,gmina,"358385,369798552","571798,127325272"
3016023,Rogoźno,gmina,"364362,456591482","543205,231450708"
3014043,Sieraków,gmina,"301222,398009043","536920,177123024"
3014012,Chrzypsko Wielkie,gmina,"312826,720696057","531034,929783673"
3017011,Ostrów Wielkopolski,gmina,"417988,432174877","420727,139092358"
3019022,Białośliwie,gmina,"375821,705203879","585028,128040509"
3028011,Wągrowiec,gmina,"378866,678778032","550728,105118203"
3027073,Tuliszków,gmina,"453779,115074184","466384,938352077"
1206082,Michałowice,gmina,"571591,279205454","255087,516443788"
2013023,Ciechanowiec,gmina,"741019,153834336","538681,040168059"
401021,Ciechocinek,gmina,"486502,269644939","557681,046284937"
401092,Zakrzewo,gmina,"474899,709091148","541819,178056532"
402022,Bobrowo,gmina,"515554,751310608","601375,123455017"
402053,Górzno,gmina,"543930,974626465","592210,853319636"
3205043,Płoty,gmina,"255813,561491059","669060,918959223"
613012,Dębowa Kłoda,gmina,"779607,330353536","421849,047960669"
2204011,Pruszcz Gdański,gmina,"477023,67785492","710382,251602116"
1016032,Budziszewice,gmina,"567371,71506249","424369,501176937"
1016072,Rokiciny,gmina,"555280,81618692","421455,970954607"
1803042,Dębica,gmina,"676348,026675839","245977,24981708"
1804073,Pruchnik,gmina,"750597,434749762","231494,505072982"
1207052,Kamienica,gmina,"593643,771793851","192176,258141854"
3015063,Zbąszyń,gmina,"292199,641140473","493764,966201103"
1604032,Lasowice Wielkie,gmina,"446272,482480281","334447,396223865"
203062,Żukowice,gmina,"288623,545417348","427070,803733426"
207022,Kamienna Góra,gmina,"289693,655281259","324905,653595196"
3209053,Mielno,gmina,"309315,914214181","714887,168565822"
2604123,Morawica,gmina,"614250,033722923","320411,042481115"
2403072,Goleszów,gmina,"480557,750398336","206604,356349067"
1807023,Dukla,gmina,"693956,226792075","185807,109155934"
1602043,Kietrz,gmina,"424473,155938457","244028,919510651"
1217011,Zakopane,gmina,"570872,102902459","156808,964209477"
1211052,Jabłonka,gmina,"549288,709248763","182192,668876651"
2601013,Busko-Zdrój,gmina,"624137,595757851","291527,806310027"
2604043,Chmielnik,gmina,"621752,347434233","306154,286244986"
2604062,Górno,gmina,"627899,211054031","334363,142727087"
2605012,Fałków,gmina,"574520,615521316","363440,391756488"
2610011,Skarżysko-Kamienna,gmina,"630027,493115373","363106,124669826"
3031023,Jastrowie,gmina,"344328,75379288","617957,231450829"
3030012,Kołaczkowo,gmina,"408355,221819067","485211,160193031"
3005032,Kamieniec,gmina,"328014,777086439","479056,196655988"
3010073,Rychwał,gmina,"441899,299771436","467044,364032355"
1411102,Szelków,gmina,"646166,753863034","552532,741473053"
1412142,Stanisławów,gmina,"672822,69836663","494088,261353125"
1412151,Sulejówek,gmina,"655598,388917359","488833,183675396"
1407032,Gniewoszów,gmina,"694494,094768142","404341,283214607"
1810042,Łańcut,gmina,"732623,615492281","246428,35749574"
1216072,Rzepiennik Strzyżewski,gmina,"650207,666278196","216545,95553684"
208072,Kłodzko,gmina,"333523,288199508","287598,287740097"
3217043,Tuczno,gmina,"309658,712516559","598907,556700092"
662011,Chełm,gmina,"813526,799103255","372794,450153578"
811032,Brody,gmina,"209019,93913653","441993,499368716"
2215062,Linia,gmina,"433844,134638688","733167,670336084"
1413011,Mława,gmina,"591875,385565857","585961,832532879"
1216133,Wojnicz,gmina,"629667,681517656","232845,494172246"
414032,Drzycim,gmina,"455470,348921336","627429,118777307"
3218013,Dobra,gmina,"253220,860713423","640330,581748342"
3218032,Radowo Małe,gmina,"263012,234547679","649925,792274"
601021,Terespol,gmina,"816312,307823391","477582,560184786"
811052,Lipinki Łużyckie,gmina,"221891,173729898","426429,880357637"
1414063,Zakroczym,gmina,"608098,875095987","511986,862728086"
1415032,Czerwin,gmina,"685831,887595085","569095,225051258"
1813052,Krzywcza,gmina,"753748,665944832","220745,781404338"
1421021,Pruszków,gmina,"623088,602305913","480052,960019091"
1819052,Wiśniowa,gmina,"690877,375839361","227356,154738341"
219043,Jaworzyna Śląska,gmina,"319694,966112807","341137,029553365"
2403062,Dębowiec,gmina,"479994,35516843","214643,972836926"
607023,Annopol,gmina,"703005,036921372","340241,989713395"
606032,Gorzków,gmina,"779623,943423018","350229,994999617"
606092,Rudnik,gmina,"778072,582460716","340453,746922442"
808032,Skąpe,gmina,"255479,567298408","483270,017225429"
809022,Bojadła,gmina,"282141,383110571","460217,153014745"
809013,Babimost,gmina,"281242,460327579","481617,67237677"
1010022,Czarnocin,gmina,"546115,461520536","414206,966084224"
1010062,Moszczenica,gmina,"547435,012982972","404480,942912053"
1010082,Rozprza,gmina,"547384,256546629","380887,391694259"
1011033,Poddębice,gmina,"493608,8314076","446973,679579373"
1202062,Iwkowa,gmina,"613378,598970638","216565,273144309"
2008063,Mońki,gmina,"752344,752753308","621557,296746895"
221011,Boguszów-Gorce,gmina,"302818,631852499","324235,272102266"
2404042,Kamienica Polska,gmina,"509878,704546504","311977,529140963"
608082,Michów,gmina,"731423,859326021","413771,137848634"
608112,Ostrówek,gmina,"748940,858824496","420461,547404324"
1012042,Gomunice,gmina,"536372,819215556","365546,721585832"
1012082,Lgota Wielka,gmina,"522138,067099265","364347,770982281"
1012122,Radomsko,gmina,"531397,614419505","353103,284930423"
1425042,Jastrzębia,gmina,"655560,695336126","407527,188361024"
1609083,Ozimek,gmina,"445006,563644876","314169,156378872"
1203022,Babice,gmina,"530314,54821362","243769,578041564"
1204042,Mędrzechów,gmina,"640154,922387573","269827,656060484"
2010082,Perlejewo,gmina,"741276,217586006","528507,904656887"
3202042,Krzęcin,gmina,"265345,096222544","583740,754754347"
1014032,Brąszewice,gmina,"462264,357316798","404274,487744903"
1425122,Wolanów,gmina,"635867,450046812","392281,868204058"
1426053,Mordy,gmina,"739686,487481149","486825,855315656"
1426082,Siedlce,gmina,"725494,443171465","483852,709011512"
1611043,Leśnica,gmina,"443971,006073034","285289,12138712"
1611063,Ujazd,gmina,"452422,072389141","284943,618887412"
1205023,Biecz,gmina,"659872,052623279","210009,587150516"
2011072,Sidra,gmina,"795210,316824181","639858,724833758"
611021,Stoczek Łukowski,gmina,"703172,643995484","458839,563725871"
1015022,Głuchów,gmina,"574900,094462856","437395,374239803"
1427072,Zawidz,gmina,"559076,862278875","550643,493225165"
1429011,Sokołów Podlaski,gmina,"720019,117064191","509698,453605146"
2608043,Pińczów,gmina,"609761,650839669","292142,105036789"
2602072,Słupia (Jędrzejowska),gmina,"565889,763109506","303143,450945113"
2602063,Sędziszów,gmina,"574153,189027298","299529,743080647"
1208032,Kozłów,gmina,"571792,075317626","290224,715897761"
1432032,Kampinos,gmina,"596861,019225104","490683,378099805"
2264011,Sopot,gmina,"471650,259091165","731159,801375046"
2819012,Budry,gmina,"686392,591063705","716298,22559531"
2802042,Lelkowo,gmina,"577738,703463366","720960,65329936"
1809082,Wielkie Oczy,gmina,"794724,009732461","249722,508483377"
3263011,Świnoujście,gmina,"192698,014955108","675214,684568128"
2009052,Sejny,gmina,"787756,683566195","703796,352044134"
2007052,Piątnica,gmina,"711643,501097256","598971,671858635"
225072,Zgorzelec,gmina,"225158,676888268","370606,436791447"
205042,Mściwojów,gmina,"308377,343206916","358103,666026736"
601142,Sławatycze,gmina,"813682,35214097","445896,598383685"
601112,Piszczac,gmina,"801967,68159407","464050,373270109"
601132,Rossosz,gmina,"782891,010965474","450354,004101926"
1003012,Buczek,gmina,"512094,181530728","406166,105514599"
1417011,Józefów,gmina,"651683,433114055","476426,440414449"
1417032,Celestynów,gmina,"663281,804460276","467108,796891153"
1437022,Kuczbork-Osada,gmina,"569717,342233968","582902,212329741"
